splicing_case	geneSymbol	PValue	FDR	IncLevelDifference	exonStart_0base	exonEnd	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
SE	PABPC1L	4.98062310429e-5	8.1619669516e-4	0.271	44933071	44933185	NA	NA	NA	NA	NA	NA	44930517	44930726	44935390	44935497	NA	NA	NA	NA	NA	NA
SE	LARGE1	2.07212710657e-7	6.19144058512e-6	0.283	33856739	33856802	NA	NA	NA	NA	NA	NA	33650366	33650668	33919994	33920421	NA	NA	NA	NA	NA	NA
SE	ACTR5	7.36762184594e-9	2.84733025285e-7	0.121	38750009	38750239	NA	NA	NA	NA	NA	NA	38748459	38748853	38752130	38752300	NA	NA	NA	NA	NA	NA
SE	ACSS2	2.99596636943e-7	8.66897445682e-6	0.124	34926104	34926281	NA	NA	NA	NA	NA	NA	34925697	34925766	34926876	34926938	NA	NA	NA	NA	NA	NA
SE	COMMD7	7.87025627724e-6	1.60646494538e-4	0.383	32704439	32704489	NA	NA	NA	NA	NA	NA	32702702	32704071	32706582	32706620	NA	NA	NA	NA	NA	NA
SE	HM13	5.94035963863e-7	1.60295756362e-5	0.124	31564118	31564218	NA	NA	NA	NA	NA	NA	31561633	31561736	31568077	31568224	NA	NA	NA	NA	NA	NA
SE	FRG1CP	1.00521296842e-8	3.82148179054e-7	0.372	28581918	28582029	NA	NA	NA	NA	NA	NA	28564915	28565400	28586298	28586403	NA	NA	NA	NA	NA	NA
SE	FRG1CP	2.61519093112e-4	0.00343574467798	0.242	28583018	28583110	NA	NA	NA	NA	NA	NA	28564915	28565400	28586298	28586403	NA	NA	NA	NA	NA	NA
SE	FRG1CP	1.30446247779e-4	0.00188544170605	0.476	28583869	28583946	NA	NA	NA	NA	NA	NA	28581918	28582029	28586298	28586403	NA	NA	NA	NA	NA	NA
SE	ENTPD6	0.00222302814258	0.0211477617313	0.181	25206521	25206590	NA	NA	NA	NA	NA	NA	25195700	25195867	25207075	25207397	NA	NA	NA	NA	NA	NA
SE	ENTPD6	8.84063705502e-4	0.00971238233778	0.183	25206521	25206590	NA	NA	NA	NA	NA	NA	25195700	25195867	25207078	25207397	NA	NA	NA	NA	NA	NA
SE	ENTPD6	1.22270022451e-6	3.06864591876e-5	0.198	25206521	25206590	NA	NA	NA	NA	NA	NA	25197104	25197226	25207075	25207397	NA	NA	NA	NA	NA	NA
SE	NAPB	2.25988751459e-4	0.00303038175933	0.271	23395138	23395185	NA	NA	NA	NA	NA	NA	23394921	23394999	23397071	23397188	NA	NA	NA	NA	NA	NA
SE	CFAP61	3.5862023449700002e-06	8.02373357995e-5	0.252	20191341	20191419	NA	NA	NA	NA	NA	NA	20187929	20188056	20196569	20196776	NA	NA	NA	NA	NA	NA
SE	NAA20	1.03090869175e-11	5.97409452483e-10	0.127	20025668	20025767	NA	NA	NA	NA	NA	NA	20017358	20017449	20026783	20026919	NA	NA	NA	NA	NA	NA
SE	DZANK1	1.26454402505e-13	9.0929405588e-12	0.448	18415326	18415449	NA	NA	NA	NA	NA	NA	18414347	18414512	18427066	18427159	NA	NA	NA	NA	NA	NA
SE	TASP1	6.0496496701e-11	3.16501274493e-9	0.145	13528432	13528511	NA	NA	NA	NA	NA	NA	13483226	13483337	13623445	13623514	NA	NA	NA	NA	NA	NA
SE	TASP1	2.4091538775e-7	7.09433085142e-6	0.496	13528445	13528511	NA	NA	NA	NA	NA	NA	13483226	13483337	13623445	13623514	NA	NA	NA	NA	NA	NA
SE	TASP1	2.87331273219e-8	1.01002580905e-6	0.585	13569506	13569586	NA	NA	NA	NA	NA	NA	13483226	13483337	13623445	13623514	NA	NA	NA	NA	NA	NA
SE	ANKEF1	4.68922678465e-11	2.4928829135e-9	0.372	10038257	10038647	NA	NA	NA	NA	NA	NA	10035048	10035333	10043121	10043321	NA	NA	NA	NA	NA	NA
SE	SDCBP2-AS1	4.62020223191e-8	1.5632312532e-6	0.213	1350338	1350481	NA	NA	NA	NA	NA	NA	1325399	1325529	1359698	1359820	NA	NA	NA	NA	NA	NA
SE	MZF1-AS1	3.36146143143e-8	1.16913905064e-6	0.518	58568912	58568995	NA	NA	NA	NA	NA	NA	58559128	58559409	58570383	58570457	NA	NA	NA	NA	NA	NA
SE	A1BG-AS1	0.0017185563464	0.0170287503307	0.13	58353320	58353474	NA	NA	NA	NA	NA	NA	58351969	58353044	58353713	58353857	NA	NA	NA	NA	NA	NA
SE	A1BG-AS1	0.00212529354524	0.0203598648097	0.121	58353378	58353474	NA	NA	NA	NA	NA	NA	58351969	58353044	58353713	58353857	NA	NA	NA	NA	NA	NA
SE	ZNF274	1.62845670282e-9	6.95613826749e-8	0.306	58183920	58183998	NA	NA	NA	NA	NA	NA	58183060	58183442	58185711	58185838	NA	NA	NA	NA	NA	NA
SE	ZNF549	2.41595546416e-5	4.33613269977e-4	0.168	57535143	57535270	NA	NA	NA	NA	NA	NA	57531069	57531108	57552384	57557542	NA	NA	NA	NA	NA	NA
SE	ZNF772	0.00489574817708	0.0408942558602	0.187	57475659	57475786	NA	NA	NA	NA	NA	NA	57469585	57474421	57476633	57476672	NA	NA	NA	NA	NA	NA
SE	TENM1	0	0	0.296	124645142	124645337	NA	NA	NA	NA	NA	NA	124641790	124641991	124646708	124646810	NA	NA	NA	NA	NA	NA
SE	LENG8-AS1	2.00111593962e-10	9.79208651591e-9	0.676	54447194	54447260	NA	NA	NA	NA	NA	NA	54445920	54446031	54448164	54448602	NA	NA	NA	NA	NA	NA
SE	PRKCG	1.21596866603e-4	0.00177518106507	0.425	53892987	53893075	NA	NA	NA	NA	NA	NA	53892508	53892643	53893361	53893391	NA	NA	NA	NA	NA	NA
SE	C19orf48	1.13911601508e-5	2.22689523192e-4	0.231	50802453	50802614	NA	NA	NA	NA	NA	NA	50802216	50802257	50803552	50803875	NA	NA	NA	NA	NA	NA
SE	AKT1S1	0	0	0.248	49872916	49873302	NA	NA	NA	NA	NA	NA	49871811	49871889	49877024	49877279	NA	NA	NA	NA	NA	NA
SE	FUZ	5.788702850400001e-13	3.86923810405e-11	0.144	49812250	49812335	NA	NA	NA	NA	NA	NA	49811630	49811699	49812637	49812736	NA	NA	NA	NA	NA	NA
SE	CPT1C	0.00192980920431	0.0187695523924	0.215	49710722	49710857	NA	NA	NA	NA	NA	NA	49708722	49708839	49712735	49712849	NA	NA	NA	NA	NA	NA
SE	TMEM143	0.00173516617544	0.0171606493722	0.276	48360071	48360183	NA	NA	NA	NA	NA	NA	48345159	48345354	48363290	48363674	NA	NA	NA	NA	NA	NA
SE	MEIS3	9.66412949666e-10	4.27662559018e-8	0.139	47415050	47415101	NA	NA	NA	NA	NA	NA	47414716	47414815	47416651	47416702	NA	NA	NA	NA	NA	NA
SE	FKRP	3.74774085404e-4	0.00465594006078	0.124	46747233	46747305	NA	NA	NA	NA	NA	NA	46746056	46746090	46748026	46748088	NA	NA	NA	NA	NA	NA
SE	SNRPD2	0.00510862282064	0.0423734110517	0.195	45689232	45689347	NA	NA	NA	NA	NA	NA	45688386	45688566	45690571	45690667	NA	NA	NA	NA	NA	NA
SE	GIPR	0.00329753716415	0.0292960612094	0.317	45674681	45674826	NA	NA	NA	NA	NA	NA	45672850	45672954	45676948	45677108	NA	NA	NA	NA	NA	NA
SE	EML2	0.00100884404327	0.0108615415175	0.182	45621482	45621637	NA	NA	NA	NA	NA	NA	45620811	45621332	45624718	45624782	NA	NA	NA	NA	NA	NA
SE	C1QTNF6	1.3326006964600002e-12	8.57945033784e-11	0.504	37191671	37191737	NA	NA	NA	NA	NA	NA	37190864	37190928	37195380	37195458	NA	NA	NA	NA	NA	NA
SE	C1QTNF6	5.25881048622e-4	0.00623302099541	0.265	37191671	37191737	NA	NA	NA	NA	NA	NA	37190864	37190928	37197602	37197748	NA	NA	NA	NA	NA	NA
SE	MAP3K10	1.23935933417e-5	2.39774376524e-4	0.119	40204484	40204633	NA	NA	NA	NA	NA	NA	40198374	40198555	40205120	40205296	NA	NA	NA	NA	NA	NA
SE	MAP3K10	7.95615240357e-10	3.56590419116e-8	0.103	40213516	40214221	NA	NA	NA	NA	NA	NA	40213075	40213188	40214969	40215528	NA	NA	NA	NA	NA	NA
SE	ZNF780B	0.0039782160679	0.034340562278	0.111	40050323	40050377	NA	NA	NA	NA	NA	NA	40048669	40048796	40056188	40056231	NA	NA	NA	NA	NA	NA
SE	ZNF780B	0.00214773556921	0.0205591017388	0.421	40055415	40055576	NA	NA	NA	NA	NA	NA	40050323	40050377	40056188	40056231	NA	NA	NA	NA	NA	NA
SE	SAMD4B	0.0056566706814	0.0461734611271	0.357	39348287	39348389	NA	NA	NA	NA	NA	NA	39342467	39342576	39351816	39352374	NA	NA	NA	NA	NA	NA
SE	ZNF573	2.86683599704e-6	6.55572082093e-5	0.136	37759046	37759139	NA	NA	NA	NA	NA	NA	37738286	37740194	37770004	37770097	NA	NA	NA	NA	NA	NA
SE	ZNF585B	0.00371495611136	0.0324230411032	0.158	37198938	37199054	NA	NA	NA	NA	NA	NA	37190023	37190150	37207039	37207254	NA	NA	NA	NA	NA	NA
SE	ZNF420	3.61939330536e-4	0.00451603315585	0.19	37090994	37091121	NA	NA	NA	NA	NA	NA	37080344	37080388	37127127	37127255	NA	NA	NA	NA	NA	NA
SE	ZNF790-AS1	0.00118841053155	0.0125085319829	0.188	36801875	36801933	NA	NA	NA	NA	NA	NA	36797515	36797811	36827649	36828194	NA	NA	NA	NA	NA	NA
SE	ZNF790-AS1	5.36046547574e-4	0.00633606792861	0.192	36823730	36823821	NA	NA	NA	NA	NA	NA	36797562	36797811	36827649	36828101	NA	NA	NA	NA	NA	NA
SE	LINC00665	4.93798224532e-10	2.29398985147e-8	0.333	36326481	36327225	NA	NA	NA	NA	NA	NA	36324923	36325887	36330252	36330492	NA	NA	NA	NA	NA	NA
SE	INTS6L	4.18032282712e-6	9.16817616472e-5	0.208	135581527	135581564	NA	NA	NA	NA	NA	NA	135581049	135581143	135582240	135582510	NA	NA	NA	NA	NA	NA
SE	ZNF146	0.00606378065047	0.0489328829354	0.158	36218121	36218195	NA	NA	NA	NA	NA	NA	36215095	36215155	36228747	36228819	NA	NA	NA	NA	NA	NA
SE	KMT2B	1.86483510856e-8	6.77653599219e-7	0.144	35736591	35736827	NA	NA	NA	NA	NA	NA	35733762	35733872	35736911	35736986	NA	NA	NA	NA	NA	NA
SE	SLX4IP	0.0038463602304	0.0333695966707	0.179	10556230	10556320	NA	NA	NA	NA	NA	NA	10458175	10458231	10598674	10598752	NA	NA	NA	NA	NA	NA
SE	SLX4IP	5.74280551493e-5	9.24297553931e-4	0.123	10621313	10621414	NA	NA	NA	NA	NA	NA	10601730	10601819	10622658	10628030	NA	NA	NA	NA	NA	NA
SE	HGFAC	0.00154943614996	0.0156437299949	0.214	3443049	3443146	NA	NA	NA	NA	NA	NA	3442731	3442912	3444038	3444161	NA	NA	NA	NA	NA	NA
SE	LONRF2	4.32986979604e-15	3.5540168071500003e-13	0.101	100299225	100299319	NA	NA	NA	NA	NA	NA	100295431	100295553	100299716	100299918	NA	NA	NA	NA	NA	NA
SE	LONRF2	0	0	0.477	100299225	100299319	NA	NA	NA	NA	NA	NA	100298835	100298950	100299716	100299918	NA	NA	NA	NA	NA	NA
SE	SENP6	1.58975029835e-5	2.99037052508e-4	0.13	75621531	75621625	NA	NA	NA	NA	NA	NA	75601508	75602576	75623899	75623960	NA	NA	NA	NA	NA	NA
SE	PARP6	3.45658719939e-5	5.93552218185e-4	0.49	72253949	72254070	NA	NA	NA	NA	NA	NA	72253713	72253762	72254454	72254481	NA	NA	NA	NA	NA	NA
SE	PARP6	0	0	0.255	72256464	72256590	NA	NA	NA	NA	NA	NA	72254454	72254520	72257347	72257420	NA	NA	NA	NA	NA	NA
SE	ADAM32	9.5994560126e-4	0.010410165592	0.227	39129975	39130097	NA	NA	NA	NA	NA	NA	39118121	39118165	39136656	39136718	NA	NA	NA	NA	NA	NA
SE	ADAM32	2.13195979513e-5	3.87856780889e-4	0.169	39136656	39136718	NA	NA	NA	NA	NA	NA	39118085	39118165	39147129	39147205	NA	NA	NA	NA	NA	NA
SE	UBE2Z	0	0	0.123	48912833	48912965	NA	NA	NA	NA	NA	NA	48910807	48910880	48916075	48916187	NA	NA	NA	NA	NA	NA
SE	ENSG00000285106	3.9958431056e-5	6.72940129753e-4	0.451	131002196	131002320	NA	NA	NA	NA	NA	NA	130984052	130984109	131052424	131052555	NA	NA	NA	NA	NA	NA
SE	RPL22	4.37719603926e-4	0.005324494691	0.154	6208680	6208739	NA	NA	NA	NA	NA	NA	6200488	6200727	6209134	6209244	NA	NA	NA	NA	NA	NA
SE	ELP3	0	0	0.172	28107912	28107976	NA	NA	NA	NA	NA	NA	28106712	28106783	28110369	28110422	NA	NA	NA	NA	NA	NA
SE	ELP3	0	0	0.314	28113018	28113173	NA	NA	NA	NA	NA	NA	28110369	28110438	28129501	28129663	NA	NA	NA	NA	NA	NA
SE	PTK2B	3.7761997925e-4	0.00468817423562	0.142	27422303	27422383	NA	NA	NA	NA	NA	NA	27420656	27420744	27430092	27430155	NA	NA	NA	NA	NA	NA
SE	PNPT1	4.59536541774e-5	7.60521089142e-4	0.148	55686369	55686444	NA	NA	NA	NA	NA	NA	55684942	55685048	55693662	55693823	NA	NA	NA	NA	NA	NA
SE	TMOD1	4.40708220628e-6	9.5957315584e-5	0.129	97546184	97546341	NA	NA	NA	NA	NA	NA	97524140	97524308	97553280	97553400	NA	NA	NA	NA	NA	NA
SE	SNX5	0	0	0.325	17955364	17955475	NA	NA	NA	NA	NA	NA	17953995	17954117	17956932	17956946	NA	NA	NA	NA	NA	NA
SE	SNX5	0	0	0.199	17955364	17955475	NA	NA	NA	NA	NA	NA	17953995	17954223	17956932	17956946	NA	NA	NA	NA	NA	NA
SE	SNX5	8.20552387202e-4	0.00912386778416	0.133	17955364	17955475	NA	NA	NA	NA	NA	NA	17953995	17954223	17968374	17968511	NA	NA	NA	NA	NA	NA
SE	SNX5	0	0	0.303	17955364	17955475	NA	NA	NA	NA	NA	NA	17953995	17954231	17956932	17956946	NA	NA	NA	NA	NA	NA
SE	SNX5	1.26572151649e-8	4.73942860417e-7	0.142	17968374	17968457	NA	NA	NA	NA	NA	NA	17956932	17957037	17968699	17968980	NA	NA	NA	NA	NA	NA
SE	KIF9	0.00280979607013	0.0256341230619	0.1	47273551	47273658	NA	NA	NA	NA	NA	NA	47271236	47271461	47275324	47275490	NA	NA	NA	NA	NA	NA
SE	DENND10	0.00115378775198	0.0121888019366	0.129	119105310	119105495	NA	NA	NA	NA	NA	NA	119104091	119104197	119107947	119108096	NA	NA	NA	NA	NA	NA
SE	KMT2C	5.08810521993e-6	1.08859004838e-4	0.1	152157760	152157922	NA	NA	NA	NA	NA	NA	152156204	152156274	152158862	152159072	NA	NA	NA	NA	NA	NA
SE	KMT2C	1.6263288094e-7	4.95866413866e-6	0.189	152207285	152207428	NA	NA	NA	NA	NA	NA	152205105	152205225	152220522	152220735	NA	NA	NA	NA	NA	NA
SE	KMT2C	2.74379697851e-8	9.69368147419e-7	0.497	152207299	152207425	NA	NA	NA	NA	NA	NA	152202933	152203064	152220522	152220735	NA	NA	NA	NA	NA	NA
SE	KMT2C	1.97242247418e-4	0.0026878097345	0.107	152207299	152207428	NA	NA	NA	NA	NA	NA	152202859	152203064	152220522	152220735	NA	NA	NA	NA	NA	NA
SE	KMT2C	0	0	0.138	152249875	152249953	NA	NA	NA	NA	NA	NA	152244087	152248620	152250852	152250966	NA	NA	NA	NA	NA	NA
SE	CDK5	6.02327872353e-4	0.00700634039073	0.292	151055276	151055373	NA	NA	NA	NA	NA	NA	151054211	151054292	151056579	151056636	NA	NA	NA	NA	NA	NA
SE	CDK5	0.0011278118313999999	0.0119493408566	0.27	151055531	151055606	NA	NA	NA	NA	NA	NA	151054211	151054292	151056579	151056636	NA	NA	NA	NA	NA	NA
SE	FIP1L1	1.23973298294e-9	5.39654996256e-8	0.288	53379072	53379117	NA	NA	NA	NA	NA	NA	53377640	53377923	53379224	53379264	NA	NA	NA	NA	NA	NA
SE	NAPA	1.28173973189e-4	0.00185715411729	0.172	47493118	47493174	NA	NA	NA	NA	NA	NA	47492014	47492119	47493415	47493493	NA	NA	NA	NA	NA	NA
SE	COX7A2	0	0	0.383	75240276	75240385	NA	NA	NA	NA	NA	NA	75237786	75237988	75241175	75241265	NA	NA	NA	NA	NA	NA
SE	COX7A2	0	0	0.121	75240300	75240385	NA	NA	NA	NA	NA	NA	75237674	75237988	75241175	75241265	NA	NA	NA	NA	NA	NA
SE	SHMT1	0.0054292594314	0.0446393814115	0.115	18360413	18360552	NA	NA	NA	NA	NA	NA	18355978	18356000	18363371	18363542	NA	NA	NA	NA	NA	NA
SE	ADGRE5	7.13319427859e-7	1.88979010468e-5	0.132	14396341	14396473	NA	NA	NA	NA	NA	NA	14390923	14391079	14397657	14397804	NA	NA	NA	NA	NA	NA
SE	ADGRE5	4.36475477761e-7	1.21018717223e-5	0.163	14397076	14397223	NA	NA	NA	NA	NA	NA	14396249	14396473	14397657	14397804	NA	NA	NA	NA	NA	NA
SE	SLC25A13	5.51248221559e-6	1.16888635677e-4	0.138	96234801	96234917	NA	NA	NA	NA	NA	NA	96193036	96193183	96296897	96296951	NA	NA	NA	NA	NA	NA
SE	NSL1	3.92753786176e-4	0.00485185050717	0.154	212766188	212766273	NA	NA	NA	NA	NA	NA	212738561	212738686	212782371	212782426	NA	NA	NA	NA	NA	NA
SE	NSL1	1.68213180544e-4	0.0023453274571	0.429	212766188	212766273	NA	NA	NA	NA	NA	NA	212738561	212738686	212784362	212784493	NA	NA	NA	NA	NA	NA
SE	SYPL1	1.2416164411e-4	0.00180720404484	0.234	106092547	106092669	NA	NA	NA	NA	NA	NA	106091406	106091939	106097689	106097862	NA	NA	NA	NA	NA	NA
SE	ARMC10	0	0	0.11	103097276	103097348	NA	NA	NA	NA	NA	NA	103092476	103092653	103098298	103098645	NA	NA	NA	NA	NA	NA
SE	SLC12A9	0.00110663642147	0.0117539044788	0.131	100854155	100854378	NA	NA	NA	NA	NA	NA	100852712	100852835	100859884	100860042	NA	NA	NA	NA	NA	NA
SE	SLC12A9	1.44067210384e-8	5.34093404218e-7	0.359	100854155	100854378	NA	NA	NA	NA	NA	NA	100852736	100852839	100856867	100857176	NA	NA	NA	NA	NA	NA
SE	LRP1B	4.41752812108e-9	1.76321579646e-7	0.103	140993994	140994135	NA	NA	NA	NA	NA	NA	140989531	140989657	141005334	141005457	NA	NA	NA	NA	NA	NA
SE	NOP14-AS1	3.24780109884e-6	7.3488391921e-5	0.165	2938692	2938792	NA	NA	NA	NA	NA	NA	2934909	2938142	2940301	2940351	NA	NA	NA	NA	NA	NA
SE	NOP14-AS1	3.08640669022e-5	5.37320800234e-4	0.328	2938692	2938792	NA	NA	NA	NA	NA	NA	2935139	2937844	2940301	2940351	NA	NA	NA	NA	NA	NA
SE	STAG3L5P-PVRIG2P-PILRB	0.00121301950985	0.0127292577845	0.141	100355142	100355240	NA	NA	NA	NA	NA	NA	100352996	100353123	100358219	100358292	NA	NA	NA	NA	NA	NA
SE	PMS2P1	1.27966634689e-6	3.19656770485e-5	0.384	100325690	100325779	NA	NA	NA	NA	NA	NA	100300023	100300723	100328835	100329019	NA	NA	NA	NA	NA	NA
SE	CMIP	6.09132744245e-11	3.18532895436e-9	0.143	81702621	81702669	NA	NA	NA	NA	NA	NA	81701659	81701800	81703938	81704085	NA	NA	NA	NA	NA	NA
SE	AP4M1	1.60069180133e-10	7.9157179057e-9	0.299	100105044	100105098	NA	NA	NA	NA	NA	NA	100104091	100104154	100105239	100105346	NA	NA	NA	NA	NA	NA
SE	DLX6-AS1	3.71847448385e-5	6.31356816405e-4	0.126	96979083	96979591	NA	NA	NA	NA	NA	NA	96969073	96969118	97003276	97003554	NA	NA	NA	NA	NA	NA
SE	DLX6-AS1	3.66131104371e-4	0.00456172627579	0.145	96979489	96979587	NA	NA	NA	NA	NA	NA	96966846	96969118	97003276	97003554	NA	NA	NA	NA	NA	NA
SE	ENSG00000285090	1.75177334653e-4	0.00242611073855	0.211	94385451	94385540	NA	NA	NA	NA	NA	NA	94380306	94380385	94390627	94390746	NA	NA	NA	NA	NA	NA
SE	ENSG00000244055	0.0010521867527	0.0112664285239	0.147	92462957	92463026	NA	NA	NA	NA	NA	NA	92461318	92461410	92465101	92465189	NA	NA	NA	NA	NA	NA
SE	SCYL2	0	0	0.154	100337386	100337506	NA	NA	NA	NA	NA	NA	100335590	100335906	100338527	100338633	NA	NA	NA	NA	NA	NA
SE	CYP51A1	1.42510503033e-4	0.00203175008393	0.156	92123119	92123315	NA	NA	NA	NA	NA	NA	92112152	92113843	92123733	92123844	NA	NA	NA	NA	NA	NA
SE	WIZ	1.11022302463e-16	1.03496635816e-14	0.213	15428109	15428508	NA	NA	NA	NA	NA	NA	15426981	15427533	15429585	15430089	NA	NA	NA	NA	NA	NA
SE	GTPBP10	7.83756813282e-5	0.00121116120163	0.156	90354457	90354549	NA	NA	NA	NA	NA	NA	90352815	90353009	90374301	90374354	NA	NA	NA	NA	NA	NA
SE	GTPBP10	3.16587938376e-4	0.0040434484363	0.116	90372154	90372228	NA	NA	NA	NA	NA	NA	90352815	90353009	90374301	90374354	NA	NA	NA	NA	NA	NA
SE	TENM3	6.87675901669e-4	0.00785467315598	0.116	182774917	182775153	NA	NA	NA	NA	NA	NA	182753449	182753604	182792273	182793885	NA	NA	NA	NA	NA	NA
SE	SLC25A40	1.11022302463e-16	1.03496635816e-14	0.517	87843753	87843863	NA	NA	NA	NA	NA	NA	87836729	87836810	87846948	87847122	NA	NA	NA	NA	NA	NA
SE	SLC25A40	0	0	0.407	87843753	87843863	NA	NA	NA	NA	NA	NA	87841632	87841714	87846948	87847122	NA	NA	NA	NA	NA	NA
SE	ENSG00000205485	1.78383213101e-6	4.29866684365e-5	0.357	76615493	76615663	NA	NA	NA	NA	NA	NA	76549360	76549861	76625920	76627982	NA	NA	NA	NA	NA	NA
SE	ENSG00000205485	0.00240551451004	0.0225635890608	0.18	76615493	76615663	NA	NA	NA	NA	NA	NA	76551463	76551522	76621115	76621388	NA	NA	NA	NA	NA	NA
SE	ENKUR	1.90009942591e-6	4.54849757591e-5	0.377	24984209	24984376	NA	NA	NA	NA	NA	NA	24981978	24982770	24984735	24984905	NA	NA	NA	NA	NA	NA
SE	LINC00174	0.00102805272717	0.0110428624466	0.155	66400321	66400437	NA	NA	NA	NA	NA	NA	66399691	66399795	66400922	66401027	NA	NA	NA	NA	NA	NA
SE	VKORC1L1	0	0	0.13	65948670	65948780	NA	NA	NA	NA	NA	NA	65873073	65873565	65954073	65959558	NA	NA	NA	NA	NA	NA
SE	SMARCAD1	0	0	0.278	94278421	94278517	NA	NA	NA	NA	NA	NA	94277021	94277159	94278615	94278733	NA	NA	NA	NA	NA	NA
SE	INTS4P1	0.00478881600583	0.0401942462851	0.15	65202516	65202637	NA	NA	NA	NA	NA	NA	65200617	65200698	65231540	65231936	NA	NA	NA	NA	NA	NA
SE	INTS4P1	3.77062825407e-10	1.77899607542e-8	0.318	65230505	65230628	NA	NA	NA	NA	NA	NA	65200617	65200698	65231540	65231936	NA	NA	NA	NA	NA	NA
SE	INTS4P1	1.2350120925900002e-12	7.97408990048e-11	0.2	65230505	65230628	NA	NA	NA	NA	NA	NA	65202516	65202637	65231540	65231936	NA	NA	NA	NA	NA	NA
SE	INTS4P1	6.8590688684400005e-12	4.06744963687e-10	0.258	65230505	65230628	NA	NA	NA	NA	NA	NA	65209753	65209813	65231540	65231936	NA	NA	NA	NA	NA	NA
SE	INTS4P1	0	0	0.204	65230505	65230628	NA	NA	NA	NA	NA	NA	65212650	65212794	65231540	65231936	NA	NA	NA	NA	NA	NA
SE	ENSG00000267179	2.00355061015e-4	0.00272425944573	0.271	11977370	11977431	NA	NA	NA	NA	NA	NA	11977037	11977164	11978115	11978352	NA	NA	NA	NA	NA	NA
SE	ZNF138	2.22143019213e-6	5.22169017175e-5	0.208	64814058	64814147	NA	NA	NA	NA	NA	NA	64794427	64794571	64814917	64815044	NA	NA	NA	NA	NA	NA
SE	KIF3A	2.86901060392e-4	0.00371858715217	0.224	132710958	132711057	NA	NA	NA	NA	NA	NA	132703462	132703619	132715756	132715931	NA	NA	NA	NA	NA	NA
SE	RPS20	0	0	0.158	56073116	56073272	NA	NA	NA	NA	NA	NA	56069702	56069833	56073694	56073768	NA	NA	NA	NA	NA	NA
SE	SHMT2	1.5071166537e-11	8.55221862299e-10	0.132	57231480	57231560	NA	NA	NA	NA	NA	NA	57230702	57231000	57231712	57231890	NA	NA	NA	NA	NA	NA
SE	ADAM23	0.00530457446299	0.0437556068888	0.183	206561127	206561212	NA	NA	NA	NA	NA	NA	206559954	206560118	206565019	206565068	NA	NA	NA	NA	NA	NA
SE	ZNF875	4.45307528902e-4	0.00540563652047	0.135	37335168	37335257	NA	NA	NA	NA	NA	NA	37324795	37324936	37344609	37344774	NA	NA	NA	NA	NA	NA
SE	ZNF875	2.05921675435e-4	0.0027880983021	0.38	37357961	37358039	NA	NA	NA	NA	NA	NA	37347562	37347872	37359425	37359776	NA	NA	NA	NA	NA	NA
SE	LINC00534	4.46455603487e-7	1.2335815131e-5	0.245	90566488	90566549	NA	NA	NA	NA	NA	NA	90454408	90454523	90569134	90570420	NA	NA	NA	NA	NA	NA
SE	CCM2	5.8172532908e-5	9.34424478027e-4	0.305	45070093	45070168	NA	NA	NA	NA	NA	NA	45069825	45069961	45070388	45071872	NA	NA	NA	NA	NA	NA
SE	CCM2	8.05140645332e-6	1.63955513843e-4	0.136	45072725	45072783	NA	NA	NA	NA	NA	NA	45067635	45068579	45073459	45073519	NA	NA	NA	NA	NA	NA
SE	NPC1L1	4.07721984835e-4	0.0050096735843	0.202	44532079	44532217	NA	NA	NA	NA	NA	NA	44531754	44531844	44533430	44533558	NA	NA	NA	NA	NA	NA
SE	URGCP	0.00590134892436	0.0478428040711	0.224	43887789	43887811	NA	NA	NA	NA	NA	NA	43887414	43887485	43906561	43906626	NA	NA	NA	NA	NA	NA
SE	URGCP	1.2620702159e-4	0.00183244870058	0.199	43887789	43887816	NA	NA	NA	NA	NA	NA	43887414	43887485	43906561	43906596	NA	NA	NA	NA	NA	NA
SE	HECW1	1.11022302463e-16	1.03496635816e-14	0.404	43438002	43438145	NA	NA	NA	NA	NA	NA	43407561	43407731	43442528	43442629	NA	NA	NA	NA	NA	NA
SE	UBL7	0	0	0.213	74448477	74448558	NA	NA	NA	NA	NA	NA	74445976	74446227	74449185	74449311	NA	NA	NA	NA	NA	NA
SE	UBL7	0	0	0.11	74448477	74448600	NA	NA	NA	NA	NA	NA	74445976	74446227	74449185	74449353	NA	NA	NA	NA	NA	NA
SE	RNF181	0	0	0.269	85596821	85596931	NA	NA	NA	NA	NA	NA	85596518	85596649	85597444	85597708	NA	NA	NA	NA	NA	NA
SE	RNF181	3.5791036801e-11	1.93862055598e-9	0.421	85596856	85596931	NA	NA	NA	NA	NA	NA	85596518	85596649	85597444	85597604	NA	NA	NA	NA	NA	NA
SE	RNF181	0	0	0.616	85596952	85597178	NA	NA	NA	NA	NA	NA	85596518	85596649	85597444	85597613	NA	NA	NA	NA	NA	NA
SE	RNF181	0	0	0.609	85597103	85597178	NA	NA	NA	NA	NA	NA	85596518	85596649	85597444	85597604	NA	NA	NA	NA	NA	NA
SE	RNF181	0	0	0.184	85597103	85597178	NA	NA	NA	NA	NA	NA	85596821	85596931	85597444	85597604	NA	NA	NA	NA	NA	NA
